Gene_ID,Domain_ID,Annotation_Type
Ca_00328,IPR015943,InterPro
Ca_00328,IPR017986,InterPro
Ca_00328,IPR019775,InterPro
Ca_00328,IPR020472,InterPro
Ca_00330,IPR001377,InterPro
Ca_00330,IPR014401,InterPro
Ca_00330,IPR018282,InterPro
Ca_00332,IPR003851,InterPro
Ca_00333,IPR003851,InterPro
Ca_00334,IPR004333,InterPro
Ca_00334,IPR017238,InterPro
Ca_00335,IPR009003,InterPro
Ca_00336,IPR008406,InterPro
Ca_00338,IPR000571,InterPro
Ca_00339,IPR001611,InterPro
Ca_00339,IPR024788,InterPro
Ca_00339,IPR025875,InterPro
Ca_00340,IPR001471,InterPro
Ca_00340,IPR016177,InterPro
Ca_00341,IPR001471,InterPro
Ca_00341,IPR016177,InterPro
Ca_00342,IPR012340,InterPro
Ca_00348,IPR000811,InterPro
Ca_00348,IPR002912,InterPro
Ca_00348,IPR011833,InterPro
Ca_00349,IPR001623,InterPro
Ca_00349,IPR002939,InterPro
Ca_00349,IPR008971,InterPro
Ca_00349,IPR018253,InterPro
Ca_00350,IPR001623,InterPro
Ca_00350,IPR002939,InterPro
Ca_00350,IPR008971,InterPro
Ca_00350,IPR018253,InterPro
Ca_00351,IPR001356,InterPro
Ca_00351,IPR004022,InterPro
Ca_00351,IPR007759,InterPro
Ca_00351,IPR009057,InterPro
Ca_00351,IPR018500,InterPro
Ca_00351,IPR018501,InterPro
Ca_00352,IPR002885,InterPro
Ca_00353,IPR007770,InterPro
Ca_00355,IPR000719,InterPro
Ca_00355,IPR001611,InterPro
Ca_00355,IPR002290,InterPro
Ca_00355,IPR003591,InterPro
Ca_00355,IPR008271,InterPro
Ca_00355,IPR011009,InterPro
Ca_00355,IPR013210,InterPro
Ca_00355,IPR017441,InterPro
Ca_00356,IPR014816,InterPro
Ca_00357,IPR000719,InterPro
Ca_00357,IPR011009,InterPro
Ca_00357,IPR013320,InterPro
Ca_00358,IPR003441,InterPro
Ca_00360,IPR002109,InterPro
Ca_00360,IPR012336,InterPro
Ca_00361,IPR003340,InterPro
Ca_00361,IPR010525,InterPro
Ca_00361,IPR015300,InterPro
Ca_00362,IPR006747,InterPro
Ca_00363,IPR010754,InterPro
Ca_00365,IPR002213,InterPro
Ca_00370,IPR019380,InterPro
Ca_00371,IPR000719,InterPro
Ca_00371,IPR001611,InterPro
Ca_00371,IPR002290,InterPro
Ca_00371,IPR008271,InterPro
Ca_00371,IPR011009,InterPro
Ca_00371,IPR013320,InterPro
Ca_00371,IPR017441,InterPro
Ca_00373,IPR001806,InterPro
Ca_00373,IPR002041,InterPro
Ca_00373,IPR003578,InterPro
Ca_00373,IPR003579,InterPro
Ca_00373,IPR005225,InterPro
Ca_00373,IPR020849,InterPro
Ca_00373,IPR027417,InterPro
Ca_00374,IPR001356,InterPro
Ca_00374,IPR009057,InterPro
Ca_00375,IPR006062,InterPro
Ca_00375,IPR011060,InterPro
Ca_00375,IPR011858,InterPro
Ca_00375,IPR013785,InterPro
Ca_00376,IPR001471,InterPro
Ca_00376,IPR016177,InterPro
Ca_00377,IPR001471,InterPro
Ca_00377,IPR016177,InterPro
Ca_00378,IPR001087,InterPro
Ca_00378,IPR013831,InterPro
Ca_00379,IPR001320,InterPro
Ca_00379,IPR001638,InterPro
Ca_00379,IPR001828,InterPro
Ca_00379,IPR028082,InterPro
Ca_00380,IPR001320,InterPro
Ca_00380,IPR001638,InterPro
Ca_00380,IPR001828,InterPro
Ca_00380,IPR028082,InterPro
Ca_00381,IPR001650,InterPro
Ca_00381,IPR002464,InterPro
Ca_00381,IPR007502,InterPro
Ca_00381,IPR011545,InterPro
Ca_00381,IPR011709,InterPro
Ca_00381,IPR014001,InterPro
Ca_00381,IPR027417,InterPro
Ca_00382,IPR002885,InterPro
Ca_00382,IPR011990,InterPro
Ca_00384,IPR000048,InterPro
Ca_00384,IPR000086,InterPro
Ca_00384,IPR015797,InterPro
Ca_00385,IPR000523,InterPro
Ca_00385,IPR003593,InterPro
Ca_00385,IPR011775,InterPro
Ca_00385,IPR027417,InterPro
Ca_00386,IPR003480,InterPro
Ca_00386,IPR023213,InterPro
Ca_00387,IPR001087,InterPro
Ca_00387,IPR013831,InterPro
Ca_00388,IPR008501,InterPro
Ca_00389,IPR002885,InterPro
Ca_00389,IPR011990,InterPro
Ca_00391,IPR011766,InterPro
Ca_00391,IPR012000,InterPro
Ca_00391,IPR012001,InterPro
Ca_00391,IPR012110,InterPro
Ca_00392,IPR001087,InterPro
Ca_00392,IPR013831,InterPro
Ca_00393,IPR001087,InterPro
Ca_00393,IPR013831,InterPro
Ca_00394,IPR000592,InterPro
Ca_00394,IPR011332,InterPro
Ca_00394,IPR023407,InterPro
Ca_00395,IPR002921,InterPro
Ca_00396,IPR013831,InterPro
Ca_00397,IPR009880,InterPro
Ca_00397,IPR011043,InterPro
Ca_00397,IPR013783,InterPro
Ca_00397,IPR014756,InterPro
Ca_00397,IPR015202,InterPro
Ca_00397,IPR015916,InterPro
Ca_00398,IPR009880,InterPro
Ca_00398,IPR011043,InterPro
Ca_00398,IPR015916,InterPro
Ca_00399,IPR025846,InterPro
Ca_00399,IPR026057,InterPro
Ca_00400,IPR000271,InterPro
Ca_00401,IPR000668,InterPro
Ca_00401,IPR013128,InterPro
Ca_00401,IPR013201,InterPro
Ca_00401,IPR025661,InterPro
Ca_00402,IPR002882,InterPro
Ca_00403,IPR000225,InterPro
Ca_00403,IPR011989,InterPro
Ca_00403,IPR016024,InterPro
Ca_00404,IPR011598,InterPro
Ca_00405,IPR000169,InterPro
Ca_00405,IPR000668,InterPro
Ca_00405,IPR013128,InterPro
Ca_00405,IPR013201,InterPro
Ca_00406,IPR007751,InterPro
Ca_00407,IPR000308,InterPro
Ca_00407,IPR023410,InterPro
Ca_00408,IPR006040,InterPro
Ca_00408,IPR006041,InterPro
Ca_00409,IPR003851,InterPro
Ca_00410,IPR025846,InterPro
Ca_00410,IPR026057,InterPro
Ca_00411,IPR006936,InterPro
Ca_00413,IPR025322,InterPro
Ca_00414,IPR001680,InterPro
Ca_00414,IPR015943,InterPro
Ca_00414,IPR017986,InterPro
Ca_00414,IPR019775,InterPro
Ca_00414,IPR020472,InterPro
Ca_00415,IPR000118,InterPro
Ca_00415,IPR000169,InterPro
Ca_00415,IPR000668,InterPro
Ca_00415,IPR013128,InterPro
Ca_00415,IPR013201,InterPro
Ca_00415,IPR025660,InterPro
Ca_00415,IPR025661,InterPro
Ca_00416,IPR007789,InterPro
Ca_00417,IPR002885,InterPro
Ca_00417,IPR011990,InterPro
Ca_00418,IPR011051,InterPro
Ca_00418,IPR012864,InterPro
Ca_00418,IPR014710,InterPro
Ca_00419,IPR000719,InterPro
Ca_00419,IPR001245,InterPro
Ca_00419,IPR001611,InterPro
Ca_00419,IPR011009,InterPro
Ca_00419,IPR013210,InterPro
Ca_00419,IPR013320,InterPro
Ca_00420,IPR025422,InterPro
Ca_00421,IPR001394,InterPro
Ca_00421,IPR001607,InterPro
Ca_00421,IPR013083,InterPro
Ca_00421,IPR028889,InterPro
Ca_00422,IPR000719,InterPro
Ca_00422,IPR002290,InterPro
Ca_00422,IPR004041,InterPro
Ca_00422,IPR008271,InterPro
Ca_00422,IPR011009,InterPro
Ca_00422,IPR017441,InterPro
Ca_00422,IPR018451,InterPro
Ca_00422,IPR020636,InterPro
Ca_00423,IPR000719,InterPro
Ca_00423,IPR002290,InterPro
Ca_00423,IPR004041,InterPro
Ca_00423,IPR008271,InterPro
Ca_00423,IPR011009,InterPro
Ca_00423,IPR017441,InterPro
Ca_00423,IPR018451,InterPro
Ca_00423,IPR020636,InterPro
Ca_00424,IPR000719,InterPro
Ca_00424,IPR001245,InterPro
Ca_00424,IPR001611,InterPro
Ca_00424,IPR003591,InterPro
Ca_00424,IPR011009,InterPro
Ca_00424,IPR013320,InterPro
Ca_00425,IPR006043,InterPro
Ca_00426,IPR019378,InterPro
Ca_00426,IPR024709,InterPro
Ca_00427,IPR000719,InterPro
Ca_00427,IPR002290,InterPro
Ca_00427,IPR008271,InterPro
Ca_00427,IPR011009,InterPro
Ca_00427,IPR017441,InterPro
Ca_00428,IPR000719,InterPro
Ca_00428,IPR001611,InterPro
Ca_00428,IPR002290,InterPro
Ca_00428,IPR008271,InterPro
Ca_00428,IPR011009,InterPro
Ca_00428,IPR013210,InterPro
Ca_00428,IPR013320,InterPro
Ca_00428,IPR017441,InterPro
Ca_00429,IPR011016,InterPro
Ca_00429,IPR013083,InterPro
Ca_00430,IPR000719,InterPro
Ca_00430,IPR001611,InterPro
Ca_00430,IPR002290,InterPro
Ca_00430,IPR003591,InterPro
Ca_00430,IPR008271,InterPro
Ca_00430,IPR011009,InterPro
Ca_00430,IPR013210,InterPro
Ca_00430,IPR013320,InterPro
Ca_00430,IPR017441,InterPro
Ca_00431,IPR001611,InterPro
Ca_00432,IPR005150,InterPro
Ca_00432,IPR013083,InterPro
Ca_00432,IPR027934,InterPro
Ca_00436,IPR001680,InterPro
Ca_00436,IPR011047,InterPro
Ca_00436,IPR015943,InterPro
Ca_00436,IPR017986,InterPro
Ca_00436,IPR019775,InterPro
Ca_00436,IPR020472,InterPro
Ca_00437,IPR000620,InterPro
Ca_00438,IPR001471,InterPro
Ca_00438,IPR016177,InterPro
Ca_00439,IPR002885,InterPro
Ca_00439,IPR011990,InterPro
Ca_00440,IPR012881,InterPro
Ca_00441,IPR003657,InterPro
Ca_00442,IPR002885,InterPro
Ca_00442,IPR011990,InterPro
Ca_00444,IPR003593,InterPro
Ca_00444,IPR008921,InterPro
Ca_00444,IPR012763,InterPro
Ca_00444,IPR022754,InterPro
Ca_00444,IPR027417,InterPro
Ca_00445,IPR000782,InterPro
Ca_00446,IPR000225,InterPro
Ca_00446,IPR003613,InterPro
Ca_00446,IPR011989,InterPro
Ca_00446,IPR013083,InterPro
Ca_00446,IPR016024,InterPro
Ca_00447,IPR006458,InterPro
Ca_00448,IPR000232,InterPro
Ca_00448,IPR011991,InterPro
Ca_00448,IPR027709,InterPro
Ca_00448,IPR027725,InterPro
Ca_00449,IPR008590,InterPro
Ca_00450,IPR002110,InterPro
Ca_00450,IPR020683,InterPro
Ca_00450,IPR026961,InterPro
Ca_00450,IPR027001,InterPro
Ca_00450,IPR027002,InterPro
Ca_00451,IPR000306,InterPro
Ca_00451,IPR007461,InterPro
Ca_00451,IPR011011,InterPro
Ca_00451,IPR013083,InterPro
Ca_00451,IPR017455,InterPro
Ca_00452,IPR004274,InterPro
Ca_00452,IPR011948,InterPro
Ca_00452,IPR023214,InterPro
Ca_00453,IPR001852,InterPro
Ca_00453,IPR011060,InterPro
Ca_00453,IPR013785,InterPro
Ca_00454,IPR000425,InterPro
Ca_00454,IPR022357,InterPro
Ca_00454,IPR023271,InterPro
Ca_00455,IPR000425,InterPro
Ca_00455,IPR022357,InterPro
Ca_00455,IPR023271,InterPro
Ca_00456,IPR000425,InterPro
Ca_00456,IPR022357,InterPro
Ca_00456,IPR023271,InterPro
Ca_00457,IPR000425,InterPro
Ca_00457,IPR022357,InterPro
Ca_00457,IPR023271,InterPro
Ca_00458,IPR009617,InterPro
Ca_00459,IPR000555,InterPro
Ca_00459,IPR024969,InterPro
Ca_00460,IPR013126,InterPro
Ca_00461,IPR013126,InterPro
Ca_00462,IPR013126,InterPro
Ca_00462,IPR018181,InterPro
Ca_00463,IPR000555,InterPro
Ca_00463,IPR024969,InterPro
Ca_00464,IPR000109,InterPro
Ca_00464,IPR016196,InterPro
Ca_00464,IPR020864,InterPro
Ca_00465,IPR010686,InterPro
Ca_00466,IPR000719,InterPro
Ca_00466,IPR001245,InterPro
Ca_00466,IPR002110,InterPro
Ca_00466,IPR011009,InterPro
Ca_00466,IPR016253,InterPro
Ca_00466,IPR020683,InterPro
Ca_00466,IPR028324,InterPro
Ca_00467,IPR002100,InterPro
Ca_00467,IPR002487,InterPro
Ca_00468,IPR001087,InterPro
Ca_00468,IPR013831,InterPro
Ca_00469,IPR001087,InterPro
Ca_00469,IPR013831,InterPro
Ca_00470,IPR001087,InterPro
Ca_00470,IPR013831,InterPro
Ca_00472,IPR000209,InterPro
Ca_00472,IPR003137,InterPro
Ca_00472,IPR010259,InterPro
Ca_00472,IPR015500,InterPro
Ca_00472,IPR023828,InterPro
Ca_00473,IPR007608,InterPro
Ca_00474,IPR001487,InterPro
Ca_00475,IPR001040,InterPro
Ca_00475,IPR019770,InterPro
Ca_00475,IPR023398,InterPro
Ca_00476,IPR001085,InterPro
Ca_00476,IPR015421,InterPro
Ca_00476,IPR015422,InterPro
Ca_00476,IPR015424,InterPro
Ca_00476,IPR019798,InterPro
Ca_00477,IPR008979,InterPro
Ca_00477,IPR010400,InterPro
Ca_00478,IPR001140,InterPro
Ca_00478,IPR003439,InterPro
Ca_00478,IPR003593,InterPro
Ca_00478,IPR011527,InterPro
Ca_00478,IPR017871,InterPro
Ca_00478,IPR027417,InterPro
Ca_00479,IPR001140,InterPro
Ca_00479,IPR003439,InterPro
Ca_00479,IPR003593,InterPro
Ca_00479,IPR011527,InterPro
Ca_00479,IPR017871,InterPro
Ca_00479,IPR027417,InterPro
Ca_00480,IPR001140,InterPro
Ca_00480,IPR003439,InterPro
Ca_00480,IPR003593,InterPro
Ca_00480,IPR011527,InterPro
Ca_00480,IPR017871,InterPro
Ca_00480,IPR027417,InterPro
Ca_00481,IPR001140,InterPro
Ca_00481,IPR003439,InterPro
Ca_00481,IPR003593,InterPro
Ca_00481,IPR011527,InterPro
Ca_00481,IPR017871,InterPro
Ca_00481,IPR027417,InterPro
Ca_00482,IPR002885,InterPro
Ca_00482,IPR011990,InterPro
Ca_00483,IPR001563,InterPro
Ca_00484,IPR001279,InterPro
Ca_00486,IPR002675,InterPro
Ca_00487,IPR003311,InterPro
Ca_00487,IPR003340,InterPro
Ca_00487,IPR010525,InterPro
Ca_00487,IPR011525,InterPro
Ca_00487,IPR015300,InterPro
Ca_00489,IPR000210,InterPro
Ca_00489,IPR011333,InterPro
Ca_00489,IPR013069,InterPro
Ca_00489,IPR027356,InterPro
Ca_00490,IPR001079,InterPro
Ca_00490,IPR002659,InterPro
Ca_00490,IPR008985,InterPro
Ca_00490,IPR013320,InterPro
Ca_00491,IPR003864,InterPro
Ca_00491,IPR027815,InterPro
Ca_00492,IPR002885,InterPro
Ca_00493,IPR019049,InterPro
Ca_00494,IPR000626,InterPro
Ca_00495,IPR002885,InterPro
Ca_00496,IPR001357,InterPro
Ca_00496,IPR001841,InterPro
Ca_00496,IPR001965,InterPro
Ca_00496,IPR011364,InterPro
Ca_00496,IPR013083,InterPro
Ca_00496,IPR017907,InterPro
Ca_00498,IPR001810,InterPro
Ca_00498,IPR004877,InterPro
Ca_00498,IPR005018,InterPro
Ca_00498,IPR006553,InterPro
Ca_00498,IPR006593,InterPro
Ca_00498,IPR019545,InterPro
Ca_00499,IPR001232,InterPro
Ca_00499,IPR011333,InterPro
Ca_00499,IPR016072,InterPro
Ca_00499,IPR016073,InterPro
Ca_00499,IPR016897,InterPro
Ca_00500,IPR000719,InterPro
Ca_00500,IPR002290,InterPro
Ca_00500,IPR008271,InterPro
Ca_00500,IPR011009,InterPro
Ca_00501,IPR001140,InterPro
Ca_00501,IPR003439,InterPro
Ca_00501,IPR003593,InterPro
Ca_00501,IPR011527,InterPro
Ca_00501,IPR017871,InterPro
Ca_00501,IPR027417,InterPro
Ca_00502,IPR005333,InterPro
Ca_00502,IPR017887,InterPro
Ca_00503,IPR001810,InterPro
Ca_00504,IPR004087,InterPro
Ca_00504,IPR004088,InterPro
Ca_00505,IPR001440,InterPro
Ca_00505,IPR007192,InterPro
Ca_00505,IPR011990,InterPro
Ca_00505,IPR013026,InterPro
Ca_00505,IPR019734,InterPro
Ca_00506,IPR001163,InterPro
Ca_00506,IPR010920,InterPro
Ca_00507,IPR001940,InterPro
Ca_00507,IPR009003,InterPro
Ca_00508,IPR008480,InterPro
Ca_00509,IPR003591,InterPro
Ca_00509,IPR025875,InterPro
Ca_00510,IPR010399,InterPro
Ca_00510,IPR018467,InterPro
Ca_00511,IPR010775,InterPro
Ca_00512,IPR001810,InterPro
Ca_00512,IPR006652,InterPro
Ca_00512,IPR015916,InterPro
Ca_00514,IPR001373,InterPro
Ca_00514,IPR011991,InterPro
Ca_00514,IPR016157,InterPro
Ca_00514,IPR016158,InterPro
Ca_00514,IPR019559,InterPro
Ca_00515,IPR001373,InterPro
Ca_00515,IPR016158,InterPro
Ca_00515,IPR016159,InterPro
Ca_00516,IPR008889,InterPro
Ca_00517,IPR000490,InterPro
Ca_00517,IPR013781,InterPro
Ca_00517,IPR017853,InterPro
Ca_00518,IPR002885,InterPro
Ca_00519,IPR002283,InterPro
Ca_00519,IPR005123,InterPro
Ca_00519,IPR026992,InterPro
Ca_00519,IPR027443,InterPro
Ca_00520,IPR007120,InterPro
Ca_00520,IPR007121,InterPro
Ca_00520,IPR015712,InterPro
Ca_00521,IPR006852,InterPro
Ca_00522,IPR007493,InterPro
Ca_00523,IPR000477,InterPro
Ca_00523,IPR024937,InterPro
Ca_00525,IPR001382,InterPro
Ca_00526,IPR000595,InterPro
Ca_00526,IPR003938,InterPro
Ca_00526,IPR005821,InterPro
Ca_00526,IPR014710,InterPro
Ca_00526,IPR018490,InterPro
Ca_00526,IPR021789,InterPro
Ca_00527,IPR006946,InterPro
Ca_00527,IPR008979,InterPro
Ca_00528,IPR027949,InterPro
Ca_00529,IPR000504,InterPro
Ca_00529,IPR002344,InterPro
Ca_00529,IPR006630,InterPro
Ca_00529,IPR011991,InterPro
Ca_00529,IPR012677,InterPro
Ca_00530,IPR000715,InterPro
Ca_00530,IPR003524,InterPro
Ca_00531,IPR001128,InterPro
Ca_00531,IPR002401,InterPro
Ca_00531,IPR017972,InterPro
Ca_00532,IPR001971,InterPro
Ca_00532,IPR018102,InterPro
Ca_00533,IPR021138,InterPro
Ca_00533,IPR023573,InterPro
Ca_00533,IPR028877,InterPro
Ca_00534,IPR000571,InterPro
Ca_00535,IPR001471,InterPro
Ca_00535,IPR016177,InterPro
Ca_00536,IPR006073,InterPro
Ca_00536,IPR006074,InterPro
Ca_00536,IPR006169,InterPro
Ca_00536,IPR014100,InterPro
Ca_00536,IPR015349,InterPro
Ca_00536,IPR027417,InterPro
Ca_00537,IPR003690,InterPro
Ca_00538,IPR011990,InterPro
Ca_00538,IPR013026,InterPro
Ca_00538,IPR013105,InterPro
Ca_00538,IPR019734,InterPro
Ca_00539,IPR015915,InterPro
Ca_00539,IPR015916,InterPro
Ca_00540,IPR002109,InterPro
Ca_00540,IPR012336,InterPro
Ca_00541,IPR002109,InterPro
Ca_00541,IPR011905,InterPro
Ca_00541,IPR012336,InterPro
Ca_00542,IPR000719,InterPro
Ca_00542,IPR002290,InterPro
Ca_00542,IPR008271,InterPro
Ca_00542,IPR011009,InterPro
Ca_00542,IPR013320,InterPro
Ca_00542,IPR017441,InterPro
Ca_00543,IPR000330,InterPro
Ca_00543,IPR001005,InterPro
Ca_00543,IPR001650,InterPro
Ca_00543,IPR009057,InterPro
Ca_00543,IPR014001,InterPro
Ca_00543,IPR015194,InterPro
Ca_00543,IPR015195,InterPro
Ca_00543,IPR017884,InterPro
Ca_00543,IPR020838,InterPro
Ca_00543,IPR027417,InterPro
Ca_00544,IPR002921,InterPro
Ca_00545,IPR001841,InterPro
Ca_00545,IPR004039,InterPro
Ca_00545,IPR008913,InterPro
Ca_00545,IPR013083,InterPro
Ca_00545,IPR017921,InterPro
Ca_00546,IPR000235,InterPro
Ca_00546,IPR005716,InterPro
Ca_00546,IPR020606,InterPro
Ca_00546,IPR023798,InterPro
Ca_00547,IPR006459,InterPro
Ca_00547,IPR006702,InterPro
Ca_00548,IPR007120,InterPro
Ca_00548,IPR007121,InterPro
Ca_00548,IPR007641,InterPro
Ca_00548,IPR015712,InterPro
Ca_00549,IPR007120,InterPro
Ca_00549,IPR007121,InterPro
Ca_00549,IPR007641,InterPro
Ca_00549,IPR007642,InterPro
Ca_00549,IPR007644,InterPro
Ca_00549,IPR007645,InterPro
Ca_00549,IPR009674,InterPro
Ca_00549,IPR014724,InterPro
Ca_00549,IPR015712,InterPro
Ca_00550,IPR016040,InterPro
Ca_00551,IPR016040,InterPro
Ca_00552,IPR000719,InterPro
Ca_00552,IPR002290,InterPro
Ca_00552,IPR008271,InterPro
Ca_00552,IPR011009,InterPro
Ca_00552,IPR017441,InterPro
Ca_00553,IPR001554,InterPro
Ca_00553,IPR013781,InterPro
Ca_00553,IPR017853,InterPro
Ca_00554,IPR000007,InterPro
Ca_00554,IPR001810,InterPro
Ca_00554,IPR018066,InterPro
Ca_00554,IPR025659,InterPro
Ca_00556,IPR003231,InterPro
Ca_00556,IPR006162,InterPro
Ca_00556,IPR009081,InterPro
Ca_00556,IPR020806,InterPro
Ca_00558,IPR000719,InterPro
Ca_00558,IPR002290,InterPro
Ca_00558,IPR008271,InterPro
Ca_00558,IPR011009,InterPro
Ca_00558,IPR011989,InterPro
Ca_00558,IPR016024,InterPro
Ca_00559,IPR001623,InterPro
Ca_00559,IPR024593,InterPro
Ca_00560,IPR001357,InterPro
Ca_00561,IPR002110,InterPro
Ca_00561,IPR020683,InterPro
Ca_00561,IPR026961,InterPro
Ca_00561,IPR027001,InterPro
Ca_00561,IPR027002,InterPro
Ca_00563,IPR011016,InterPro
Ca_00563,IPR013083,InterPro
Ca_00564,IPR005474,InterPro
Ca_00564,IPR005475,InterPro
Ca_00564,IPR005476,InterPro
Ca_00564,IPR005477,InterPro
Ca_00564,IPR009014,InterPro
Ca_00564,IPR020826,InterPro
Ca_00565,IPR005474,InterPro
Ca_00565,IPR005476,InterPro
Ca_00565,IPR005477,InterPro
Ca_00565,IPR009014,InterPro
Ca_00566,IPR004333,InterPro
Ca_00567,IPR003663,InterPro
Ca_00567,IPR005828,InterPro
Ca_00567,IPR016196,InterPro
Ca_00567,IPR020846,InterPro
Ca_00568,IPR001680,InterPro
Ca_00568,IPR015943,InterPro
Ca_00568,IPR017986,InterPro
Ca_00569,IPR001910,InterPro
Ca_00569,IPR023186,InterPro
Ca_00570,IPR008207,InterPro
Ca_00571,IPR000719,InterPro
Ca_00571,IPR001245,InterPro
Ca_00571,IPR002290,InterPro
Ca_00571,IPR008271,InterPro
Ca_00571,IPR011009,InterPro
Ca_00571,IPR013320,InterPro
Ca_00571,IPR017441,InterPro
Ca_00573,IPR001810,InterPro
Ca_00573,IPR017451,InterPro
Ca_00574,IPR028322,InterPro
Ca_00575,IPR007770,InterPro
Ca_00576,IPR005135,InterPro
Ca_00578,IPR009069,InterPro
Ca_00579,IPR005062,InterPro
Ca_00580,IPR002579,InterPro
Ca_00580,IPR011057,InterPro
Ca_00580,IPR028427,InterPro
Ca_00581,IPR005062,InterPro
Ca_00582,IPR000222,InterPro
Ca_00582,IPR001932,InterPro
Ca_00582,IPR015655,InterPro
Ca_00583,IPR001985,InterPro
Ca_00583,IPR016067,InterPro
Ca_00583,IPR018166,InterPro
Ca_00583,IPR018167,InterPro
Ca_00584,IPR001810,InterPro
Ca_00584,IPR006553,InterPro
Ca_00585,IPR011989,InterPro
Ca_00585,IPR013878,InterPro
Ca_00585,IPR016024,InterPro
Ca_00586,IPR005607,InterPro
Ca_00587,IPR006214,InterPro
Ca_00588,IPR004330,InterPro
Ca_00588,IPR006564,InterPro
Ca_00588,IPR007527,InterPro
Ca_00588,IPR018289,InterPro
Ca_00589,IPR001810,InterPro
Ca_00589,IPR017451,InterPro
Ca_00590,IPR001810,InterPro
Ca_00590,IPR017451,InterPro
Ca_00591,IPR007770,InterPro
Ca_00592,IPR002885,InterPro
Ca_00593,IPR003591,InterPro
Ca_00593,IPR006553,InterPro
Ca_00594,IPR001810,InterPro
Ca_00594,IPR017451,InterPro
Ca_00595,IPR003339,InterPro
Ca_00596,IPR008146,InterPro
Ca_00596,IPR008147,InterPro
Ca_00596,IPR014746,InterPro
Ca_00596,IPR027302,InterPro
Ca_00596,IPR027303,InterPro
Ca_00598,IPR000795,InterPro
Ca_00598,IPR004160,InterPro
Ca_00598,IPR004161,InterPro
Ca_00598,IPR004541,InterPro
Ca_00598,IPR005225,InterPro
Ca_00598,IPR009000,InterPro
Ca_00598,IPR009001,InterPro
Ca_00598,IPR027417,InterPro
Ca_00599,IPR000225,InterPro
Ca_00599,IPR011989,InterPro
Ca_00599,IPR016024,InterPro
Ca_00600,IPR008144,InterPro
Ca_00600,IPR008145,InterPro
Ca_00600,IPR017665,InterPro
Ca_00600,IPR020590,InterPro
Ca_00600,IPR027417,InterPro
Ca_00601,IPR000719,InterPro
Ca_00601,IPR002290,InterPro
Ca_00601,IPR003527,InterPro
Ca_00601,IPR011009,InterPro
Ca_00601,IPR017441,InterPro
Ca_00603,IPR001810,InterPro
Ca_00604,IPR006904,InterPro
Ca_00605,IPR002885,InterPro
Ca_00605,IPR011990,InterPro
Ca_00606,IPR008195,InterPro
Ca_00609,IPR000504,InterPro
Ca_00609,IPR012677,InterPro
Ca_00610,IPR007599,InterPro
Ca_00611,IPR002885,InterPro
Ca_00611,IPR011990,InterPro
Ca_00612,IPR000462,InterPro
Ca_00614,IPR000719,InterPro
Ca_00614,IPR011009,InterPro
Ca_00614,IPR013320,InterPro
Ca_00614,IPR017441,InterPro
Ca_00615,IPR001365,InterPro
Ca_00616,IPR006145,InterPro
Ca_00616,IPR020103,InterPro
Ca_00617,IPR009846,InterPro
Ca_00618,IPR004130,InterPro
Ca_00618,IPR027417,InterPro
Ca_00619,IPR001360,InterPro
Ca_00619,IPR013781,InterPro
Ca_00619,IPR017853,InterPro
Ca_00619,IPR018120,InterPro
Ca_00620,IPR004853,InterPro
Ca_00621,IPR000620,InterPro
Ca_00622,IPR001841,InterPro
Ca_00622,IPR013083,InterPro
Ca_00623,IPR012336,InterPro
Ca_00623,IPR013740,InterPro
Ca_00625,IPR002198,InterPro
Ca_00625,IPR002347,InterPro
Ca_00625,IPR016040,InterPro
Ca_00625,IPR020904,InterPro
Ca_00626,IPR025846,InterPro
Ca_00626,IPR026057,InterPro
Ca_00627,IPR000631,InterPro
Ca_00627,IPR026599,InterPro
Ca_00628,IPR024286,InterPro
Ca_00629,IPR000581,InterPro
Ca_00629,IPR004404,InterPro
Ca_00629,IPR015928,InterPro
Ca_00629,IPR020558,InterPro
Ca_00630,IPR001461,InterPro
Ca_00630,IPR021109,InterPro
Ca_00631,IPR001461,InterPro
Ca_00631,IPR021109,InterPro
Ca_00632,IPR001461,InterPro
Ca_00632,IPR021109,InterPro
Ca_00634,IPR001568,InterPro
Ca_00634,IPR007608,InterPro
Ca_00634,IPR018188,InterPro
Ca_00637,IPR011598,InterPro
Ca_00638,IPR006121,InterPro
Ca_00639,IPR001370,InterPro
Ca_00639,IPR001841,InterPro
Ca_00639,IPR013083,InterPro
Ca_00640,IPR003579,InterPro
Ca_00640,IPR005225,InterPro
Ca_00640,IPR006687,InterPro
Ca_00640,IPR006689,InterPro
Ca_00640,IPR024156,InterPro
Ca_00640,IPR027417,InterPro
Ca_00642,IPR015414,InterPro
Ca_00644,IPR002627,InterPro
Ca_00644,IPR027417,InterPro
Ca_00646,IPR002550,InterPro
Ca_00647,IPR005016,InterPro
Ca_00648,IPR025322,InterPro
Ca_00649,IPR001568,InterPro
Ca_00651,IPR001568,InterPro
Ca_00651,IPR018188,InterPro
Ca_00652,IPR007608,InterPro
Ca_00653,IPR001568,InterPro
Ca_00654,IPR000631,InterPro
Ca_00655,IPR001005,InterPro
Ca_00655,IPR009057,InterPro
Ca_00655,IPR017930,InterPro
Ca_00656,IPR002130,InterPro
Ca_00657,IPR000719,InterPro
Ca_00657,IPR001611,InterPro
Ca_00657,IPR011009,InterPro
Ca_00657,IPR017441,InterPro
